Order ID,Category,Sales,Profit,Quantity,Customer Rating
17755,Electronics,130.82,24.67,8,3
17756,Groceries,87.95,391.45,3,4
17757,Clothing,683.26,285.52,4,5
17758,Groceries,413.09,489.49,9,4
17759,Furniture,728.96,308.14,9,4
17760,Books,118.96,343.85,9,4
17761,Books,613.77,57.36,6,4
17762,Books,448.87,372.87,1,4
17763,Books,67.42,-6.4,8,4
17764,Books,549.35,311.09,9,5
17765,Books,91.98,-19.43,8,3
17766,Electronics,829.44,13.37,1,2
17767,Clothing,635.64,9.33,6,2
17768,Books,561.4,-21.13,9,2
17769,Clothing,142.13,126.63,9,1
17770,Toys,294.58,496.89,7,3
17771,Books,497.95,141.52,7,5
17772,Groceries,636.95,368.43,4,4
17773,Books,191.4,22.77,7,2
17774,Furniture,18.78,199.97,5,3
17775,Electronics,351.31,51.81,5,5
17776,Groceries,488.04,55.65,1,2
17777,Groceries,192.59,4.83,2,3
17778,Furniture,497.24,187.62,9,5
17779,Books,345.1,-8.46,2,3
17780,Electronics,460.54,450.4,2,4
17781,Groceries,353.98,196.35,9,3
17782,Electronics,632.18,411.21,3,3
17783,Groceries,52.47,488.71,2,1
17784,Books,179.2,322.78,7,4
17785,Toys,438.42,445.83,9,3
17786,Groceries,362.73,24.45,6,4
17787,Toys,397.72,406.5,7,3
17788,Groceries,805.72,99.17,3,4
17789,Clothing,887.47,209.93,3,5
17790,Books,256.18,305.62,8,2
17791,Furniture,838.03,446.95,7,1
17792,Toys,464.2,451.05,5,2
17793,Furniture,281.08,0.66,6,3
17794,Books,985.6,150.51,9,3
17795,Furniture,826.55,386.25,3,5
17796,Books,994.31,336.74,3,3
17797,Furniture,176.51,-35.51,6,4
17798,Toys,152.4,197.44,8,2
17799,Clothing,508.34,406.09,5,3
17800,Furniture,642.26,355.73,1,5
17801,Toys,179.35,176.52,3,1
17802,Groceries,861.83,354.34,8,2
17803,Books,536.69,253.17,4,5
17804,Electronics,416.83,451.95,9,5
17805,Electronics,606.03,272.92,6,2
17806,Books,638.6,170.4,4,5
17807,Clothing,52.36,424.61,4,1
17808,Furniture,999.89,-22.57,5,1
17809,Clothing,370.28,445.28,7,3
17810,Electronics,70.93,332.99,7,4
17811,Toys,853.8,467.33,7,3
17812,Books,993.09,87.78,5,4
17813,Books,818.19,332.21,9,2
17814,Clothing,853.36,395.2,2,5
17815,Toys,629.68,336.16,8,3
17816,Clothing,923.1,65.68,8,5
17817,Furniture,45.38,101.57,3,3
17818,Groceries,769.06,261.71,5,3
17819,Toys,674.0,195.71,8,1
17820,Groceries,59.09,354.31,9,4
17821,Furniture,548.53,158.27,7,2
17822,Groceries,519.91,422.71,4,5
17823,Electronics,694.62,187.56,4,3
17824,Groceries,86.76,-27.98,3,5
17825,Furniture,807.23,-40.45,8,1
17826,Groceries,148.01,305.71,6,2
17827,Books,424.48,247.3,6,4
17828,Clothing,882.48,248.51,9,4
17829,Electronics,564.93,384.5,3,3
17830,Books,385.8,156.65,4,2
17831,Books,57.72,497.5,3,4
17832,Furniture,675.55,470.04,3,2
17833,Clothing,986.68,-42.87,1,5
17834,Clothing,912.68,442.66,6,1
17835,Toys,720.12,324.3,9,2
17836,Electronics,114.24,226.15,5,2
17837,Furniture,247.05,270.51,2,4
17838,Electronics,194.98,413.02,4,3
17839,Toys,361.91,473.07,6,3
17840,Groceries,243.16,258.18,7,5
17841,Books,252.0,49.71,7,4
17842,Electronics,620.56,301.86,4,4
17843,Books,325.52,-8.08,5,1
17844,Furniture,680.39,299.33,4,3
17845,Groceries,948.41,394.74,6,4
17846,Furniture,642.09,144.33,7,5
17847,Groceries,754.14,-10.85,2,1
17848,Groceries,754.06,330.72,3,3
17849,Books,337.4,136.63,8,3
17850,Furniture,24.81,87.0,7,3
17851,Furniture,64.5,329.05,1,1
17852,Electronics,289.24,483.27,4,5
17853,Furniture,692.65,359.93,5,5
17854,Electronics,907.62,220.24,3,4
17855,Clothing,959.21,280.28,4,4
17856,Clothing,35.59,28.25,7,3
17857,Clothing,990.19,397.27,8,2
17858,Toys,329.27,282.36,9,4
17859,Furniture,844.53,481.21,2,5
17860,Toys,188.49,488.72,4,3
17861,Furniture,72.27,145.02,1,5
17862,Electronics,384.57,493.7,3,3
17863,Toys,860.34,476.26,8,1
17864,Toys,228.62,301.91,7,4
17865,Toys,162.42,133.41,8,1
17866,Groceries,910.71,364.34,6,4
17867,Electronics,938.95,99.18,5,5
17868,Clothing,22.42,296.41,9,5
17869,Electronics,730.16,-36.48,5,2
17870,Groceries,316.12,295.72,9,5
17871,Furniture,380.96,473.38,4,3
17872,Electronics,474.41,79.33,5,2
17873,Toys,432.52,378.0,1,3
17874,Clothing,519.82,111.38,6,2
17875,Clothing,586.54,339.32,3,3
17876,Furniture,470.94,334.98,2,2
17877,Electronics,704.55,51.61,6,4
17878,Groceries,721.42,278.42,1,4
17879,Furniture,445.96,422.54,9,2
17880,Electronics,151.04,160.39,5,1
17881,Books,644.23,340.65,7,2
17882,Clothing,775.23,320.94,9,1
17883,Groceries,641.73,91.63,9,3
17884,Toys,592.17,455.25,7,2
17885,Groceries,237.12,259.93,4,1
17886,Toys,648.69,145.41,4,2
17887,Groceries,341.51,40.4,7,4
17888,Clothing,920.36,210.4,8,4
17889,Toys,657.18,351.56,7,2
17890,Electronics,285.4,293.0,4,2
17891,Toys,478.2,349.88,4,5
17892,Furniture,848.12,385.47,8,4
17893,Electronics,342.11,192.55,9,3
17894,Furniture,530.19,236.09,7,2
17895,Groceries,682.87,492.53,3,5
17896,Electronics,756.98,482.43,1,2
17897,Groceries,182.15,178.15,5,4
17898,Books,569.5,326.85,6,1
17899,Groceries,913.08,97.17,9,1
17900,Groceries,968.68,33.98,5,4
17901,Furniture,659.58,372.62,1,3
17902,Toys,983.82,189.9,4,5
17903,Books,575.03,47.38,2,2
17904,Groceries,448.18,367.37,4,2
17905,Groceries,556.07,453.34,7,2
17906,Books,124.56,463.3,9,5
17907,Books,407.7,277.98,3,5
17908,Electronics,463.82,213.8,3,4
17909,Furniture,850.14,28.03,4,5
17910,Books,761.06,386.03,7,2
17911,Books,605.41,469.93,6,2
17912,Clothing,353.8,439.2,5,5
17913,Toys,195.16,363.48,4,5
17914,Books,354.29,-47.49,8,4
17915,Furniture,683.01,174.26,4,1
17916,Toys,270.41,175.89,3,5
17917,Toys,432.62,441.9,7,1
17918,Groceries,392.9,-13.89,2,3
17919,Groceries,767.93,242.17,4,1
17920,Groceries,884.95,24.87,8,5
17921,Groceries,702.38,314.26,4,2
17922,Clothing,348.19,385.74,7,2
17923,Books,438.85,303.08,2,5
17924,Groceries,151.92,387.02,5,4
17925,Electronics,176.42,284.12,4,5
17926,Groceries,172.65,54.41,9,5
17927,Books,139.28,160.46,7,4
17928,Groceries,187.79,476.28,9,4
17929,Clothing,210.66,108.5,7,3
17930,Furniture,120.73,-15.43,2,3
17931,Furniture,643.86,161.66,2,3
17932,Books,990.5,151.47,2,4
17933,Furniture,880.39,208.67,5,1
17934,Furniture,55.15,258.17,1,5
17935,Electronics,428.83,495.83,7,3
17936,Books,860.72,365.93,2,1
17937,Books,143.33,-30.26,4,5
17938,Furniture,849.17,341.99,9,1
17939,Furniture,596.77,403.33,8,2
17940,Furniture,931.99,442.6,2,2
17941,Toys,877.28,183.2,4,5
17942,Clothing,680.26,122.49,4,1
17943,Groceries,661.24,411.63,2,1
17944,Clothing,221.03,377.69,2,4
17945,Books,125.59,244.82,5,3
17946,Electronics,421.24,14.84,4,5
17947,Groceries,194.71,308.47,8,1
17948,Electronics,111.39,-13.88,4,3
17949,Toys,309.3,5.2,8,5
17950,Books,861.89,132.13,5,1
17951,Toys,26.98,154.15,1,2
17952,Books,299.71,204.09,9,1
17953,Electronics,429.81,136.53,8,2
17954,Electronics,515.46,-31.42,1,2
17955,Electronics,189.76,36.58,3,4
17956,Books,964.58,13.31,3,4
17957,Furniture,583.08,187.15,5,3
17958,Electronics,526.89,66.67,7,5
17959,Toys,18.73,111.45,1,3
17960,Groceries,490.86,209.36,1,4
17961,Books,839.29,79.56,6,3
17962,Toys,227.45,85.26,5,5
17963,Clothing,357.7,408.23,3,5
17964,Clothing,30.37,251.45,3,1
17965,Groceries,977.16,421.22,4,3
17966,Furniture,75.99,232.99,2,4
17967,Electronics,899.24,450.1,9,1
17968,Books,319.86,90.11,4,3
17969,Toys,591.68,289.17,3,5
17970,Electronics,682.52,226.78,7,4
17971,Toys,149.42,455.28,9,3
17972,Books,449.32,180.16,2,5
17973,Clothing,332.21,420.15,6,5
17974,Electronics,66.04,260.15,5,3
17975,Groceries,834.86,339.7,1,3
17976,Furniture,54.72,437.79,7,4
17977,Groceries,656.73,498.3,1,1
17978,Furniture,320.94,352.13,9,5
17979,Toys,200.21,122.99,4,1
17980,Electronics,670.42,114.46,8,1
17981,Electronics,578.79,120.01,1,5
17982,Furniture,322.1,3.85,5,3
17983,Clothing,517.83,-20.52,3,5
17984,Books,253.77,269.46,4,1
17985,Groceries,865.06,395.82,4,4
17986,Toys,320.68,-30.13,8,5
17987,Groceries,252.7,261.65,3,4
17988,Groceries,754.32,154.47,1,3
17989,Toys,27.42,440.87,5,3
17990,Toys,275.33,29.96,2,4
17991,Electronics,381.64,259.89,6,4
17992,Groceries,883.42,484.01,4,5
17993,Books,950.94,139.77,9,3
17994,Books,719.31,357.98,7,4
17995,Furniture,497.61,435.35,2,2
17996,Toys,644.22,52.42,7,5
17997,Electronics,419.86,495.89,8,5
17998,Books,305.84,395.16,3,2
17999,Clothing,951.18,25.66,3,3
18000,Electronics,124.24,120.99,2,4
18001,Electronics,352.93,293.73,1,4
18002,Books,900.1,436.7,3,3
18003,Clothing,725.91,57.16,7,2
18004,Furniture,38.81,352.16,9,2
18005,Books,32.87,98.86,9,2
18006,Clothing,521.35,392.98,6,5
18007,Electronics,489.41,325.89,6,4
18008,Clothing,448.56,237.6,5,1
18009,Electronics,309.32,307.43,2,5
18010,Books,986.77,432.04,7,5
18011,Toys,279.27,162.53,1,4
18012,Books,495.14,373.09,6,3
18013,Groceries,410.84,37.4,4,4
18014,Groceries,178.55,335.65,3,3
18015,Groceries,210.59,362.86,1,4
18016,Books,919.12,193.65,6,5
18017,Furniture,859.7,386.49,7,2
18018,Books,207.05,256.41,1,5
18019,Toys,876.91,464.95,1,5
18020,Clothing,217.09,11.86,7,1
18021,Books,630.28,21.95,6,5
18022,Books,90.47,413.34,7,5
18023,Electronics,881.57,413.3,8,5
18024,Electronics,60.99,209.17,8,1
18025,Electronics,559.39,480.18,9,3
18026,Books,781.91,323.66,9,1
18027,Furniture,125.67,490.57,7,2
18028,Clothing,410.44,242.82,9,3
18029,Clothing,51.53,60.89,6,1
18030,Toys,685.93,194.42,9,2
18031,Furniture,314.38,489.27,2,2
18032,Furniture,563.8,153.73,2,4
18033,Clothing,933.4,476.36,6,4
18034,Groceries,312.8,388.36,3,5
18035,Electronics,58.14,193.16,2,3
18036,Electronics,678.87,248.03,8,1
18037,Clothing,788.97,284.09,7,5
18038,Furniture,958.29,316.17,8,3
18039,Toys,166.22,-7.82,6,4
18040,Groceries,398.22,463.47,9,1
18041,Clothing,845.7,278.35,9,2
18042,Electronics,808.8,462.13,2,2
18043,Books,628.55,297.54,5,5
18044,Furniture,276.67,187.06,9,5
18045,Books,291.19,261.81,3,1
18046,Toys,132.76,406.23,5,2
18047,Clothing,922.64,129.37,8,5
18048,Electronics,181.2,476.05,2,2
18049,Groceries,577.16,206.28,6,4
18050,Books,588.51,475.93,4,5
18051,Groceries,375.91,434.42,6,3
18052,Toys,358.99,372.21,3,5
18053,Electronics,671.9,207.09,6,4
18054,Books,394.41,272.82,7,1
18055,Toys,262.56,410.92,3,2
18056,Groceries,405.14,249.23,5,1
18057,Groceries,809.59,356.0,8,5
18058,Books,966.81,384.86,2,3
18059,Electronics,639.59,232.2,7,1
18060,Groceries,784.28,244.94,1,3
18061,Clothing,537.5,58.81,7,5
18062,Toys,628.57,84.61,1,3
18063,Books,988.21,447.72,4,3
18064,Furniture,444.03,412.18,4,4
18065,Furniture,75.59,-44.43,5,1
18066,Electronics,957.44,428.16,2,5
18067,Clothing,795.13,-36.12,6,4
18068,Groceries,404.33,202.05,6,3
18069,Furniture,982.57,-12.91,8,4
18070,Electronics,352.08,482.85,1,4
18071,Toys,378.4,484.78,4,3
18072,Clothing,613.63,285.98,2,5
18073,Clothing,281.6,165.71,8,2
18074,Electronics,701.59,231.6,4,4
18075,Electronics,161.32,369.26,8,1
18076,Groceries,116.95,72.76,2,3
18077,Electronics,539.53,192.95,4,2
18078,Groceries,559.94,355.5,9,4
18079,Groceries,115.59,167.47,5,3
18080,Books,964.53,-32.4,6,3
18081,Clothing,577.55,229.07,9,4
18082,Toys,159.52,355.58,9,1
18083,Clothing,318.33,487.25,7,3
18084,Clothing,802.23,-29.62,2,3
18085,Books,528.0,246.96,7,4
18086,Groceries,196.27,197.47,9,2
18087,Groceries,111.82,83.35,2,3
18088,Electronics,436.47,300.77,7,3
18089,Books,344.04,39.99,7,4
18090,Electronics,659.36,106.13,3,3
18091,Books,925.99,379.97,6,4
18092,Electronics,255.25,203.23,8,1
18093,Furniture,856.68,496.52,8,4
18094,Clothing,921.26,162.55,3,2
18095,Clothing,902.98,204.79,6,3
18096,Toys,952.56,115.14,2,1
18097,Groceries,843.69,79.96,2,3
18098,Toys,597.55,457.25,8,3
18099,Furniture,415.75,361.85,5,4
18100,Toys,496.77,133.37,5,3
18101,Clothing,873.89,335.09,4,1
18102,Groceries,308.38,481.18,4,5
18103,Furniture,167.67,-9.27,8,3
18104,Clothing,149.41,95.48,3,4
18105,Electronics,828.72,60.32,3,2
18106,Books,763.87,428.38,8,3
18107,Furniture,502.67,48.55,3,4
18108,Groceries,282.12,119.44,2,3
18109,Toys,680.84,249.12,5,5
18110,Toys,48.05,291.6,3,5
18111,Furniture,572.55,394.5,6,1
18112,Groceries,404.44,174.03,7,5
18113,Furniture,978.08,243.83,3,4
18114,Groceries,512.48,481.0,9,5
18115,Toys,556.75,113.55,1,4
18116,Clothing,715.24,86.45,7,3
18117,Electronics,489.69,340.83,4,1
18118,Clothing,232.32,374.12,7,1
18119,Electronics,541.91,178.13,9,5
18120,Toys,944.83,67.14,9,2
18121,Clothing,415.81,378.41,1,5
18122,Clothing,682.84,318.77,4,2
18123,Furniture,978.25,431.93,7,5
18124,Books,831.62,414.38,6,4
18125,Toys,662.44,62.86,9,4
18126,Groceries,738.64,407.79,7,2
18127,Toys,937.12,46.35,3,1
18128,Groceries,960.15,425.04,7,2
18129,Groceries,969.28,373.68,5,3
18130,Electronics,629.39,263.42,2,1
18131,Groceries,390.86,303.22,3,2
18132,Groceries,141.82,7.24,6,3
18133,Furniture,391.69,-28.06,6,3
18134,Clothing,943.53,131.86,7,5
18135,Toys,890.9,401.77,6,2
18136,Toys,528.42,206.18,9,4
18137,Groceries,541.64,72.87,5,5
18138,Books,315.83,409.0,5,1
18139,Toys,459.96,75.74,8,4
18140,Groceries,717.3,398.52,8,3
18141,Electronics,408.41,199.14,1,1
18142,Electronics,196.1,204.92,3,5
18143,Electronics,545.45,100.0,6,3
18144,Groceries,233.08,445.1,6,3
18145,Furniture,974.54,-1.17,1,3
18146,Books,396.44,29.42,2,4
18147,Groceries,910.57,299.74,7,5
18148,Furniture,233.3,417.56,1,5
18149,Furniture,197.32,2.5,5,4
18150,Toys,620.73,353.56,1,5
18151,Groceries,781.59,358.38,6,3
18152,Groceries,571.1,269.84,7,3
18153,Furniture,237.5,217.7,8,3
18154,Furniture,47.52,126.6,3,5
18155,Furniture,622.11,143.3,3,2
18156,Toys,139.73,320.94,1,1
18157,Groceries,349.74,-14.09,3,2
18158,Furniture,679.03,271.71,5,4
18159,Electronics,107.04,103.3,6,2
18160,Groceries,135.98,206.63,3,2
18161,Toys,71.05,257.44,4,4
18162,Electronics,996.12,437.11,5,2
18163,Clothing,393.21,268.49,5,1
18164,Groceries,906.74,74.94,9,5
18165,Clothing,300.65,-6.3,8,4
18166,Furniture,755.67,294.84,1,2
18167,Toys,226.88,249.78,2,3
18168,Furniture,503.34,319.49,5,3
18169,Toys,826.37,202.67,3,4
18170,Books,818.17,403.82,7,3
18171,Furniture,796.34,456.1,6,1
18172,Clothing,825.5,-28.0,2,2
18173,Toys,219.36,359.25,8,1
18174,Furniture,487.39,-30.66,5,1
18175,Groceries,490.02,194.8,6,5
18176,Toys,891.6,203.88,8,2
18177,Toys,303.92,332.92,6,4
18178,Furniture,932.18,143.82,3,3
18179,Books,456.29,401.5,7,5
18180,Furniture,673.09,138.58,4,1
18181,Clothing,276.19,138.38,6,3
18182,Clothing,416.2,72.52,6,2
18183,Toys,712.7,326.13,5,1
18184,Toys,517.62,-7.88,1,1
18185,Furniture,931.4,149.68,8,2
18186,Clothing,739.75,96.79,2,4
18187,Clothing,568.76,76.13,4,5
18188,Books,887.8,-16.46,3,2
18189,Groceries,668.9,54.71,6,3
18190,Books,650.85,195.43,1,3
18191,Electronics,253.91,227.06,9,1
18192,Books,400.91,98.23,5,5
18193,Furniture,686.47,307.63,5,4
18194,Groceries,892.87,134.69,4,4
18195,Furniture,322.39,151.99,4,3
18196,Electronics,223.33,380.44,1,4
18197,Groceries,597.76,253.58,9,3
18198,Toys,76.53,474.25,9,5
18199,Clothing,717.4,147.62,4,1
18200,Books,706.11,405.31,4,3
18201,Furniture,361.42,356.09,7,5
18202,Electronics,893.75,439.6,4,3
18203,Clothing,507.16,476.24,1,2
18204,Books,649.31,-45.78,9,3
18205,Clothing,217.48,-1.44,2,5
18206,Books,423.17,320.89,5,4
18207,Toys,863.79,164.61,4,3
18208,Groceries,220.81,400.52,8,1
18209,Clothing,396.67,-43.41,6,5
18210,Clothing,324.9,393.84,7,4
18211,Clothing,159.6,24.38,2,5
18212,Groceries,296.82,109.64,4,3
18213,Electronics,240.44,482.99,4,2
18214,Books,924.36,-21.62,2,2
18215,Toys,743.67,141.97,4,1
18216,Clothing,322.94,-3.51,9,1
18217,Groceries,765.71,419.48,8,4
18218,Electronics,31.92,336.66,1,2
18219,Books,531.26,390.19,8,3
18220,Groceries,257.83,240.0,9,5
18221,Toys,123.18,146.75,8,5
18222,Toys,884.92,-48.75,1,2
18223,Books,207.35,102.86,8,2
18224,Clothing,824.17,233.0,5,5
18225,Toys,419.09,315.4,9,4
18226,Electronics,24.15,75.92,9,5
18227,Groceries,735.21,26.4,6,1
18228,Electronics,600.4,60.89,3,3
18229,Clothing,350.73,144.74,7,2
18230,Electronics,288.73,31.61,3,2
18231,Electronics,82.95,36.25,7,4
18232,Furniture,942.01,-25.94,8,1
18233,Electronics,499.05,421.2,5,5
18234,Books,94.67,70.87,5,1
18235,Groceries,869.99,402.05,4,1
18236,Furniture,286.04,191.07,3,4
18237,Groceries,211.57,297.84,8,4
18238,Groceries,288.13,-8.36,6,5
18239,Clothing,568.93,270.97,6,5
18240,Clothing,83.32,109.5,2,3
18241,Furniture,486.94,2.37,4,1
18242,Toys,896.79,449.53,5,5
18243,Clothing,196.29,282.0,5,4
18244,Clothing,337.88,82.94,3,3
18245,Clothing,402.16,180.81,5,3
18246,Groceries,590.36,146.3,5,4
18247,Furniture,920.06,335.32,2,5
18248,Groceries,400.59,284.09,5,4
18249,Books,78.46,-39.12,3,5
18250,Groceries,354.47,58.8,3,4
18251,Books,198.18,212.97,5,4
18252,Electronics,655.26,195.02,9,2
18253,Electronics,38.97,234.17,2,5
18254,Books,299.01,343.15,9,1
18255,Books,549.72,325.1,3,2
18256,Groceries,284.56,155.05,7,2
18257,Books,555.49,432.67,1,2
18258,Furniture,123.57,-15.39,1,2
18259,Electronics,943.38,271.48,8,1
18260,Electronics,298.0,472.33,9,2
18261,Toys,923.77,251.99,3,1
18262,Books,332.58,200.31,6,1
18263,Clothing,784.02,23.65,3,2
18264,Clothing,253.73,395.6,6,3
18265,Books,673.07,155.59,7,1
18266,Furniture,330.48,335.69,5,2
18267,Clothing,514.07,58.65,3,4
18268,Toys,677.08,-26.98,8,4
18269,Books,592.99,118.01,5,5
18270,Furniture,580.52,104.78,1,1
18271,Furniture,75.02,430.41,9,1
18272,Groceries,256.59,425.57,3,4
18273,Furniture,576.12,243.64,2,1
18274,Clothing,28.13,-39.55,3,1
18275,Clothing,258.14,75.58,7,4
18276,Books,236.89,301.46,8,2
18277,Books,257.36,5.77,2,4
18278,Furniture,540.25,335.34,7,3
18279,Toys,586.14,-43.42,5,4
18280,Electronics,909.91,325.4,9,4
18281,Groceries,392.17,414.5,7,2
18282,Electronics,927.31,208.07,1,4
18283,Furniture,655.43,405.99,1,4
18284,Furniture,913.53,379.84,6,2
18285,Electronics,835.14,319.28,9,4
18286,Groceries,690.71,194.83,1,2
18287,Electronics,362.54,99.55,3,3
18288,Books,248.7,423.48,5,2
18289,Clothing,230.17,306.72,4,1
18290,Toys,952.65,388.91,1,1
18291,Books,958.99,253.58,4,2
18292,Clothing,727.58,44.53,4,4
18293,Toys,884.96,488.69,4,5
18294,Toys,919.81,50.51,3,5
18295,Toys,516.44,451.18,7,3
18296,Furniture,632.77,64.48,1,3
18297,Toys,424.57,155.56,2,5
18298,Groceries,424.31,192.05,1,5
18299,Electronics,48.04,456.76,4,2
18300,Groceries,439.48,438.51,5,5
18301,Electronics,676.75,402.77,5,1
18302,Books,427.76,157.17,2,3
18303,Books,873.69,-47.53,3,3
18304,Electronics,339.24,324.87,4,1
18305,Groceries,141.36,176.02,6,3
18306,Electronics,813.44,366.38,6,5
18307,Toys,677.21,387.17,2,3
18308,Furniture,249.4,191.85,2,1
18309,Books,541.09,361.46,9,3
18310,Furniture,407.83,411.97,2,5
18311,Toys,939.47,460.66,2,2
18312,Toys,611.26,270.35,3,5
18313,Books,166.81,378.16,9,3
18314,Books,507.13,222.01,6,4
18315,Toys,863.93,-27.09,6,3
18316,Clothing,674.78,35.37,5,3
18317,Furniture,844.03,20.52,7,1
18318,Furniture,257.9,44.47,4,4
18319,Clothing,889.47,-44.38,3,1
18320,Groceries,758.06,422.29,7,1
18321,Furniture,731.62,258.08,1,5
18322,Electronics,353.08,160.73,6,2
18323,Toys,888.78,175.38,2,3
18324,Toys,641.6,204.84,2,4
18325,Clothing,853.32,-9.36,8,3
18326,Furniture,367.36,101.07,3,1
18327,Groceries,154.2,418.39,9,2
18328,Furniture,339.01,359.02,4,1
18329,Toys,460.71,259.87,6,3
18330,Books,538.07,214.39,1,5
18331,Electronics,515.7,92.44,3,3
18332,Clothing,550.59,209.19,4,1
18333,Books,843.29,278.82,5,4
18334,Groceries,178.4,341.95,1,4
18335,Books,322.89,41.65,4,4
18336,Books,889.72,397.21,5,4
18337,Groceries,564.85,140.2,4,4
18338,Books,587.56,226.79,7,2
18339,Clothing,483.28,284.35,8,2
18340,Toys,553.48,218.45,8,5
18341,Furniture,206.1,264.58,3,4
18342,Books,551.4,11.34,5,1
18343,Clothing,997.2,187.69,8,1
18344,Furniture,570.39,104.26,7,3
18345,Furniture,53.96,-2.69,9,4
18346,Books,798.47,55.41,7,1
18347,Clothing,402.51,281.34,2,5
18348,Toys,162.14,58.18,4,1
18349,Books,863.89,49.59,8,5
18350,Groceries,205.99,254.06,9,4
18351,Furniture,921.56,447.59,7,3
18352,Books,447.38,383.78,5,3
18353,Furniture,745.36,447.8,1,2
18354,Clothing,551.53,270.64,9,4
18355,Electronics,264.06,175.46,6,1
18356,Books,674.38,351.3,2,3
18357,Toys,958.33,93.75,2,5
18358,Books,771.94,-7.07,1,5
18359,Furniture,607.98,139.54,4,1
18360,Clothing,990.72,114.58,2,1
18361,Groceries,272.67,321.55,9,4
18362,Toys,71.72,253.25,2,1
18363,Clothing,41.81,26.04,9,1
18364,Books,713.58,449.68,1,1
18365,Groceries,831.93,276.34,7,3
18366,Clothing,638.75,201.73,6,4
18367,Electronics,905.98,465.46,6,1
18368,Toys,701.0,3.52,2,1
18369,Furniture,377.25,384.28,1,5
18370,Clothing,189.45,150.57,8,3
18371,Clothing,925.4,332.46,8,1
18372,Electronics,112.56,461.9,2,3
18373,Books,547.56,234.74,4,4
18374,Toys,320.87,-37.55,4,4
18375,Toys,278.7,-34.13,2,2
18376,Furniture,649.38,131.81,9,5
18377,Clothing,238.92,379.91,4,2
18378,Groceries,917.2,108.54,4,3
18379,Clothing,411.98,133.96,4,5
18380,Furniture,680.6,381.45,5,1
18381,Clothing,730.48,13.9,8,5
18382,Electronics,686.11,415.75,4,5
18383,Clothing,904.37,96.19,3,4
18384,Clothing,238.82,-21.83,1,2
18385,Groceries,95.19,14.54,2,4
18386,Electronics,64.91,473.91,4,4
18387,Electronics,879.07,198.23,9,2
18388,Clothing,973.55,91.04,1,4
18389,Toys,309.5,236.7,6,5
18390,Groceries,696.58,325.29,6,3
18391,Clothing,18.82,125.34,3,1
18392,Clothing,196.75,348.9,9,1
18393,Furniture,692.38,88.74,3,4
18394,Furniture,75.23,11.79,1,2
18395,Toys,473.82,252.34,2,5
18396,Groceries,665.96,33.12,4,4
18397,Books,768.3,467.27,4,5
18398,Furniture,459.28,-49.75,2,5
18399,Books,633.98,365.63,6,1
18400,Electronics,544.18,103.71,6,3
18401,Furniture,61.78,415.35,3,3
18402,Furniture,745.38,-16.92,1,2
18403,Groceries,180.64,474.15,9,3
18404,Toys,41.49,5.77,4,4
18405,Books,456.66,383.34,9,1
18406,Furniture,866.98,234.54,5,1
18407,Furniture,159.32,186.72,7,5
18408,Groceries,22.73,104.09,3,4
18409,Groceries,118.88,412.75,3,4
18410,Toys,370.02,59.86,8,5
18411,Books,584.37,346.68,1,5
18412,Electronics,201.08,195.19,8,1
18413,Toys,803.94,499.17,8,4
18414,Electronics,755.76,286.27,3,3
18415,Clothing,698.9,7.3,1,3
18416,Furniture,492.6,180.74,9,1
18417,Books,371.56,-13.54,4,3
18418,Toys,381.83,107.11,7,3
18419,Furniture,508.04,138.82,9,4
18420,Books,86.54,419.25,3,4
18421,Books,685.48,410.89,5,2
18422,Books,357.99,-43.64,3,4
18423,Furniture,232.51,242.75,5,2
18424,Toys,285.54,72.95,2,4
18425,Groceries,188.49,126.05,4,5
18426,Furniture,902.55,-38.09,2,4
18427,Books,177.35,362.36,3,2
18428,Toys,884.1,472.82,5,3
18429,Clothing,576.52,70.6,9,4
18430,Electronics,868.78,137.98,3,3
18431,Books,479.32,63.54,6,3
18432,Clothing,928.36,461.53,4,4
18433,Groceries,219.38,-44.85,4,4
18434,Books,559.14,271.12,5,5
18435,Clothing,134.58,428.92,7,2
18436,Books,452.75,52.47,4,4
18437,Furniture,574.2,274.5,8,3
18438,Toys,609.62,-22.14,9,3
18439,Clothing,371.87,398.02,9,4
18440,Toys,85.57,100.94,9,2
18441,Furniture,658.77,493.81,2,3
18442,Furniture,493.55,457.11,3,5
18443,Toys,145.51,352.88,5,3
18444,Clothing,936.52,223.26,1,2
18445,Toys,956.11,371.62,4,1
18446,Toys,858.04,21.83,5,5
18447,Electronics,845.43,120.61,9,5
18448,Clothing,107.68,-35.21,8,1
18449,Electronics,993.49,304.76,1,5
18450,Books,406.38,393.05,3,5
18451,Toys,171.49,470.46,3,5
18452,Books,813.98,327.58,6,3
18453,Clothing,233.47,352.65,4,3
18454,Toys,530.91,442.5,4,4
18455,Books,136.74,465.01,1,4
18456,Groceries,479.9,220.21,4,3
18457,Furniture,562.56,10.38,1,5
18458,Toys,451.46,206.53,5,2
18459,Furniture,78.79,255.84,3,1
18460,Electronics,490.09,297.35,5,4
18461,Books,474.25,494.11,3,5
18462,Electronics,269.0,454.66,5,4
18463,Toys,922.39,168.0,4,2
18464,Furniture,423.61,12.4,9,5
18465,Furniture,865.47,68.14,6,3
18466,Books,118.57,45.59,2,2
18467,Toys,325.69,145.81,1,4
18468,Groceries,184.57,432.07,1,5
